state,state_code,year,year_code,month,month_code,deaths,drug_type,date,population_annual,mortality_rate
California,06,2020,2020,"Dec., 2020",2020/12,20,Methadone,2020-12-01,39368078,0.050802581726240234
California,06,2020,2020,"Jan., 2020",2020/01,79,Prescription_Opioids,2020-01-01,39368078,0.20067019781864892
California,06,2020,2020,"Feb., 2020",2020/02,74,Prescription_Opioids,2020-02-01,39368078,0.18796955238708885
California,06,2020,2020,"Mar., 2020",2020/03,87,Prescription_Opioids,2020-03-01,39368078,0.220991230509145
California,06,2020,2020,"Apr., 2020",2020/04,86,Prescription_Opioids,2020-04-01,39368078,0.218451101422833
California,06,2020,2020,"May, 2020",2020/05,107,Prescription_Opioids,2020-05-01,39368078,0.27179381223538523
California,06,2020,2020,"Jun., 2020",2020/06,63,Prescription_Opioids,2020-06-01,39368078,0.16002813243765673
California,06,2020,2020,"Jul., 2020",2020/07,94,Prescription_Opioids,2020-07-01,39368078,0.23877213411332907
California,06,2020,2020,"Aug., 2020",2020/08,113,Prescription_Opioids,2020-08-01,39368078,0.2870345867532573
California,06,2020,2020,"Sep., 2020",2020/09,65,Prescription_Opioids,2020-09-01,39368078,0.16510839061028074
California,06,2020,2020,"Oct., 2020",2020/10,67,Prescription_Opioids,2020-10-01,39368078,0.17018864878290477
California,06,2020,2020,"Nov., 2020",2020/11,66,Prescription_Opioids,2020-11-01,39368078,0.16764851969659275
California,06,2020,2020,"Dec., 2020",2020/12,86,Prescription_Opioids,2020-12-01,39368078,0.218451101422833
California,06,2020,2020,"Jan., 2020",2020/01,200,Synthetic_Opioids,2020-01-01,39368078,0.5080258172624024
California,06,2020,2020,"Feb., 2020",2020/02,241,Synthetic_Opioids,2020-02-01,39368078,0.6121711098011948
California,06,2020,2020,"Mar., 2020",2020/03,260,Synthetic_Opioids,2020-03-01,39368078,0.660433562441123
California,06,2020,2020,"Apr., 2020",2020/04,298,Synthetic_Opioids,2020-04-01,39368078,0.7569584677209794
California,06,2020,2020,"May, 2020",2020/05,341,Synthetic_Opioids,2020-05-01,39368078,0.8661840184323959
California,06,2020,2020,"Jun., 2020",2020/06,364,Synthetic_Opioids,2020-06-01,39368078,0.9246069874175721
California,06,2020,2020,"Jul., 2020",2020/07,412,Synthetic_Opioids,2020-07-01,39368078,1.0465331835605487
California,06,2020,2020,"Aug., 2020",2020/08,452,Synthetic_Opioids,2020-08-01,39368078,1.1481383470130293
California,06,2020,2020,"Sep., 2020",2020/09,343,Synthetic_Opioids,2020-09-01,39368078,0.8712642766050199
California,06,2020,2020,"Oct., 2020",2020/10,377,Synthetic_Opioids,2020-10-01,39368078,0.9576286655396283
California,06,2020,2020,"Nov., 2020",2020/11,362,Synthetic_Opioids,2020-11-01,39368078,0.9195267292449482
California,06,2020,2020,"Dec., 2020",2020/12,357,Synthetic_Opioids,2020-12-01,39368078,0.9068260838133881
Colorado,08,2000,2000,"Jan., 2000",2000/01,12,Prescription_Opioids,2000-01-01,4301261,0.27898795260273673
Colorado,08,2001,2001,"Jan., 2001",2001/01,11,Prescription_Opioids,2001-01-01,4425687,0.2485489823387872
Colorado,08,2001,2001,"Mar., 2001",2001/03,11,Prescription_Opioids,2001-03-01,4425687,0.2485489823387872
Colorado,08,2001,2001,"Jun., 2001",2001/06,12,Prescription_Opioids,2001-06-01,4425687,0.271144344369586
Colorado,08,2001,2001,"Dec., 2001",2001/12,10,Prescription_Opioids,2001-12-01,4425687,0.22595362030798835
Colorado,08,2002,2002,"Jun., 2002",2002/06,13,Prescription_Opioids,2002-06-01,4490406,0.2895061159280475
Colorado,08,2003,2003,"Jul., 2003",2003/07,10,Prescription_Opioids,2003-07-01,4528732,0.22081235983935457
Colorado,08,2003,2003,"Nov., 2003",2003/11,11,Prescription_Opioids,2003-11-01,4528732,0.24289359582329006
Colorado,08,2004,2004,"Mar., 2004",2004/03,11,Prescription_Opioids,2004-03-01,4575013,0.2404364752624747
Colorado,08,2004,2004,"May, 2004",2004/05,10,Prescription_Opioids,2004-05-01,4575013,0.21857861387497696
Colorado,08,2004,2004,"Nov., 2004",2004/11,10,Prescription_Opioids,2004-11-01,4575013,0.21857861387497696
Colorado,08,2005,2005,"Apr., 2005",2005/04,10,Methadone,2005-04-01,4631888,0.21589468484557486
Colorado,08,2005,2005,"Jan., 2005",2005/01,10,Prescription_Opioids,2005-01-01,4631888,0.21589468484557486
Colorado,08,2005,2005,"Apr., 2005",2005/04,14,Prescription_Opioids,2005-04-01,4631888,0.3022525587838048
Colorado,08,2005,2005,"May, 2005",2005/05,10,Prescription_Opioids,2005-05-01,4631888,0.21589468484557486
Colorado,08,2005,2005,"Sep., 2005",2005/09,17,Prescription_Opioids,2005-09-01,4631888,0.3670209642374772
Colorado,08,2005,2005,"Nov., 2005",2005/11,10,Prescription_Opioids,2005-11-01,4631888,0.21589468484557486
Colorado,08,2006,2006,"Sep., 2006",2006/09,10,Methadone,2006-09-01,4720423,0.211845421480236
Colorado,08,2006,2006,"Jan., 2006",2006/01,10,Prescription_Opioids,2006-01-01,4720423,0.211845421480236
Colorado,08,2006,2006,"Apr., 2006",2006/04,10,Prescription_Opioids,2006-04-01,4720423,0.211845421480236
Colorado,08,2006,2006,"May, 2006",2006/05,10,Prescription_Opioids,2006-05-01,4720423,0.211845421480236
Colorado,08,2006,2006,"Jul., 2006",2006/07,12,Prescription_Opioids,2006-07-01,4720423,0.2542145057762832
Colorado,08,2006,2006,"Aug., 2006",2006/08,13,Prescription_Opioids,2006-08-01,4720423,0.27539904792430675
Colorado,08,2006,2006,"Sep., 2006",2006/09,11,Prescription_Opioids,2006-09-01,4720423,0.2330299636282596
Colorado,08,2006,2006,"Nov., 2006",2006/11,11,Prescription_Opioids,2006-11-01,4720423,0.2330299636282596
Colorado,08,2006,2006,"Dec., 2006",2006/12,13,Prescription_Opioids,2006-12-01,4720423,0.27539904792430675
Colorado,08,2007,2007,"Jan., 2007",2007/01,14,Prescription_Opioids,2007-01-01,4803868,0.2914318211907571
Colorado,08,2007,2007,"Feb., 2007",2007/02,19,Prescription_Opioids,2007-02-01,4803868,0.3955146144731704
Colorado,08,2007,2007,"Mar., 2007",2007/03,13,Prescription_Opioids,2007-03-01,4803868,0.2706152625342745
Colorado,08,2007,2007,"Apr., 2007",2007/04,13,Prescription_Opioids,2007-04-01,4803868,0.2706152625342745
Colorado,08,2007,2007,"May, 2007",2007/05,10,Prescription_Opioids,2007-05-01,4803868,0.2081655865648265
Colorado,08,2007,2007,"Jun., 2007",2007/06,25,Prescription_Opioids,2007-06-01,4803868,0.5204139664120663
Colorado,08,2007,2007,"Jul., 2007",2007/07,10,Prescription_Opioids,2007-07-01,4803868,0.2081655865648265
Colorado,08,2007,2007,"Aug., 2007",2007/08,17,Prescription_Opioids,2007-08-01,4803868,0.35388149716020506
Colorado,08,2007,2007,"Sep., 2007",2007/09,12,Prescription_Opioids,2007-09-01,4803868,0.24979870387779182
Colorado,08,2007,2007,"Oct., 2007",2007/10,22,Prescription_Opioids,2007-10-01,4803868,0.45796429044261827
Colorado,08,2007,2007,"Nov., 2007",2007/11,13,Prescription_Opioids,2007-11-01,4803868,0.2706152625342745
Colorado,08,2007,2007,"Dec., 2007",2007/12,17,Prescription_Opioids,2007-12-01,4803868,0.35388149716020506
Colorado,08,2007,2007,"Mar., 2007",2007/03,10,Synthetic_Opioids,2007-03-01,4803868,0.2081655865648265
Colorado,08,2008,2008,"Jan., 2008",2008/01,14,Prescription_Opioids,2008-01-01,4889730,0.2863143772764549
Colorado,08,2008,2008,"Feb., 2008",2008/02,12,Prescription_Opioids,2008-02-01,4889730,0.24541232337981853
Colorado,08,2008,2008,"Mar., 2008",2008/03,11,Prescription_Opioids,2008-03-01,4889730,0.2249612964315003
Colorado,08,2008,2008,"Apr., 2008",2008/04,10,Prescription_Opioids,2008-04-01,4889730,0.2045102694831821
Colorado,08,2008,2008,"May, 2008",2008/05,18,Prescription_Opioids,2008-05-01,4889730,0.3681184850697278
Colorado,08,2008,2008,"Jun., 2008",2008/06,15,Prescription_Opioids,2008-06-01,4889730,0.30676540422477316
Colorado,08,2008,2008,"Jul., 2008",2008/07,18,Prescription_Opioids,2008-07-01,4889730,0.3681184850697278
Colorado,08,2008,2008,"Aug., 2008",2008/08,20,Prescription_Opioids,2008-08-01,4889730,0.4090205389663642
Colorado,08,2008,2008,"Sep., 2008",2008/09,21,Prescription_Opioids,2008-09-01,4889730,0.4294715659146824
Colorado,08,2008,2008,"Oct., 2008",2008/10,18,Prescription_Opioids,2008-10-01,4889730,0.3681184850697278
Colorado,08,2008,2008,"Nov., 2008",2008/11,14,Prescription_Opioids,2008-11-01,4889730,0.2863143772764549
Colorado,08,2009,2009,"May, 2009",2009/05,10,Heroin,2009-05-01,4972195,0.20111841953101195
Colorado,08,2009,2009,"Nov., 2009",2009/11,10,Heroin,2009-11-01,4972195,0.20111841953101195
Colorado,08,2009,2009,"Jul., 2009",2009/07,10,Methadone,2009-07-01,4972195,0.20111841953101195
Colorado,08,2009,2009,"Jan., 2009",2009/01,10,Prescription_Opioids,2009-01-01,4972195,0.20111841953101195
Colorado,08,2009,2009,"Feb., 2009",2009/02,11,Prescription_Opioids,2009-02-01,4972195,0.22123026148411315
Colorado,08,2009,2009,"Apr., 2009",2009/04,20,Prescription_Opioids,2009-04-01,4972195,0.4022368390620239
Colorado,08,2009,2009,"May, 2009",2009/05,11,Prescription_Opioids,2009-05-01,4972195,0.22123026148411315
Colorado,08,2009,2009,"Jun., 2009",2009/06,23,Prescription_Opioids,2009-06-01,4972195,0.46257236492132753
Colorado,08,2009,2009,"Jul., 2009",2009/07,13,Prescription_Opioids,2009-07-01,4972195,0.2614539453903156
Colorado,08,2009,2009,"Aug., 2009",2009/08,12,Prescription_Opioids,2009-08-01,4972195,0.24134210343721435
Colorado,08,2009,2009,"Sep., 2009",2009/09,14,Prescription_Opioids,2009-09-01,4972195,0.28156578734341675
Colorado,08,2009,2009,"Oct., 2009",2009/10,14,Prescription_Opioids,2009-10-01,4972195,0.28156578734341675
Colorado,08,2009,2009,"Nov., 2009",2009/11,14,Prescription_Opioids,2009-11-01,4972195,0.28156578734341675
Colorado,08,2009,2009,"Dec., 2009",2009/12,20,Prescription_Opioids,2009-12-01,4972195,0.4022368390620239
Colorado,08,2009,2009,"Aug., 2009",2009/08,12,Synthetic_Opioids,2009-08-01,4972195,0.24134210343721435
Colorado,08,2010,2010,"Jan., 2010",2010/01,18,Prescription_Opioids,2010-01-01,5029196,0.3579100913943302
Colorado,08,2010,2010,"Feb., 2010",2010/02,11,Prescription_Opioids,2010-02-01,5029196,0.2187228336298685
Colorado,08,2010,2010,"Mar., 2010",2010/03,12,Prescription_Opioids,2010-03-01,5029196,0.23860672759622015
Colorado,08,2010,2010,"May, 2010",2010/05,10,Prescription_Opioids,2010-05-01,5029196,0.1988389396635168
Colorado,08,2010,2010,"Jun., 2010",2010/06,12,Prescription_Opioids,2010-06-01,5029196,0.23860672759622015
Colorado,08,2010,2010,"Aug., 2010",2010/08,10,Prescription_Opioids,2010-08-01,5029196,0.1988389396635168
Colorado,08,2010,2010,"Sep., 2010",2010/09,11,Prescription_Opioids,2010-09-01,5029196,0.2187228336298685
Colorado,08,2010,2010,"Nov., 2010",2010/11,14,Prescription_Opioids,2010-11-01,5029196,0.2783745155289235
Colorado,08,2010,2010,"Dec., 2010",2010/12,16,Prescription_Opioids,2010-12-01,5029196,0.31814230346162686
Colorado,08,2011,2011,"Feb., 2011",2011/02,10,Heroin,2011-02-01,5116796,0.19543479943308273
Colorado,08,2011,2011,"Jul., 2011",2011/07,10,Heroin,2011-07-01,5116796,0.19543479943308273
Colorado,08,2011,2011,"Feb., 2011",2011/02,12,Methadone,2011-02-01,5116796,0.2345217593196993
Colorado,08,2011,2011,"Jan., 2011",2011/01,11,Prescription_Opioids,2011-01-01,5116796,0.21497827937639102
Colorado,08,2011,2011,"Feb., 2011",2011/02,16,Prescription_Opioids,2011-02-01,5116796,0.3126956790929324
Colorado,08,2011,2011,"Mar., 2011",2011/03,15,Prescription_Opioids,2011-03-01,5116796,0.2931521991496241
Colorado,08,2011,2011,"Apr., 2011",2011/04,16,Prescription_Opioids,2011-04-01,5116796,0.3126956790929324
Colorado,08,2011,2011,"May, 2011",2011/05,14,Prescription_Opioids,2011-05-01,5116796,0.2736087192063158
Colorado,08,2011,2011,"Jun., 2011",2011/06,13,Prescription_Opioids,2011-06-01,5116796,0.25406523926300756
Colorado,08,2011,2011,"Jul., 2011",2011/07,25,Prescription_Opioids,2011-07-01,5116796,0.4885869985827068
Colorado,08,2011,2011,"Aug., 2011",2011/08,16,Prescription_Opioids,2011-08-01,5116796,0.3126956790929324
Colorado,08,2011,2011,"Sep., 2011",2011/09,16,Prescription_Opioids,2011-09-01,5116796,0.3126956790929324
Colorado,08,2011,2011,"Oct., 2011",2011/10,17,Prescription_Opioids,2011-10-01,5116796,0.33223915903624063
Colorado,08,2011,2011,"Nov., 2011",2011/11,16,Prescription_Opioids,2011-11-01,5116796,0.3126956790929324
Colorado,08,2011,2011,"Dec., 2011",2011/12,22,Prescription_Opioids,2011-12-01,5116796,0.42995655875278205
Colorado,08,2011,2011,"Mar., 2011",2011/03,11,Synthetic_Opioids,2011-03-01,5116796,0.21497827937639102
Colorado,08,2012,2012,"Feb., 2012",2012/02,11,Heroin,2012-02-01,5187582,0.21204484092974338
Colorado,08,2012,2012,"Mar., 2012",2012/03,12,Heroin,2012-03-01,5187582,0.23132164465062913
Colorado,08,2012,2012,"Jul., 2012",2012/07,11,Heroin,2012-07-01,5187582,0.21204484092974338
Colorado,08,2012,2012,"Nov., 2012",2012/11,13,Heroin,2012-11-01,5187582,0.2505984483715149
Colorado,08,2012,2012,"Dec., 2012",2012/12,10,Heroin,2012-12-01,5187582,0.1927680372088576
Colorado,08,2012,2012,"Jan., 2012",2012/01,21,Prescription_Opioids,2012-01-01,5187582,0.404812878138601
Colorado,08,2012,2012,"Feb., 2012",2012/02,22,Prescription_Opioids,2012-02-01,5187582,0.42408968185948676
Colorado,08,2012,2012,"Mar., 2012",2012/03,16,Prescription_Opioids,2012-03-01,5187582,0.3084288595341722
Colorado,08,2012,2012,"Apr., 2012",2012/04,12,Prescription_Opioids,2012-04-01,5187582,0.23132164465062913
Colorado,08,2012,2012,"May, 2012",2012/05,16,Prescription_Opioids,2012-05-01,5187582,0.3084288595341722
Colorado,08,2012,2012,"Jun., 2012",2012/06,16,Prescription_Opioids,2012-06-01,5187582,0.3084288595341722
Colorado,08,2012,2012,"Jul., 2012",2012/07,16,Prescription_Opioids,2012-07-01,5187582,0.3084288595341722
Colorado,08,2012,2012,"Aug., 2012",2012/08,21,Prescription_Opioids,2012-08-01,5187582,0.404812878138601
Colorado,08,2012,2012,"Sep., 2012",2012/09,15,Prescription_Opioids,2012-09-01,5187582,0.28915205581328646
Colorado,08,2012,2012,"Oct., 2012",2012/10,33,Prescription_Opioids,2012-10-01,5187582,0.6361345227892301
Colorado,08,2012,2012,"Nov., 2012",2012/11,19,Prescription_Opioids,2012-11-01,5187582,0.36625927069682945
Colorado,08,2012,2012,"Dec., 2012",2012/12,16,Prescription_Opioids,2012-12-01,5187582,0.3084288595341722
Colorado,08,2013,2013,"Feb., 2013",2013/02,13,Heroin,2013-02-01,5268367,0.2467557784034408
Colorado,08,2013,2013,"May, 2013",2013/05,14,Heroin,2013-05-01,5268367,0.26573699212678237
Colorado,08,2013,2013,"Jun., 2013",2013/06,12,Heroin,2013-06-01,5268367,0.22777456468009916
Colorado,08,2013,2013,"Sep., 2013",2013/09,10,Heroin,2013-09-01,5268367,0.18981213723341597
Colorado,08,2013,2013,"Oct., 2013",2013/10,11,Heroin,2013-10-01,5268367,0.20879335095675758
Colorado,08,2013,2013,"Nov., 2013",2013/11,11,Heroin,2013-11-01,5268367,0.20879335095675758
Colorado,08,2013,2013,"Jan., 2013",2013/01,24,Prescription_Opioids,2013-01-01,5268367,0.4555491293601983
Colorado,08,2013,2013,"Feb., 2013",2013/02,28,Prescription_Opioids,2013-02-01,5268367,0.5314739842535647
Colorado,08,2013,2013,"Mar., 2013",2013/03,23,Prescription_Opioids,2013-03-01,5268367,0.43656791563685676
Colorado,08,2013,2013,"Apr., 2013",2013/04,12,Prescription_Opioids,2013-04-01,5268367,0.22777456468009916
Colorado,08,2013,2013,"May, 2013",2013/05,13,Prescription_Opioids,2013-05-01,5268367,0.2467557784034408
Colorado,08,2013,2013,"Jun., 2013",2013/06,19,Prescription_Opioids,2013-06-01,5268367,0.36064306074349034
Colorado,08,2013,2013,"Jul., 2013",2013/07,16,Prescription_Opioids,2013-07-01,5268367,0.3036994195734655
Colorado,08,2013,2013,"Aug., 2013",2013/08,19,Prescription_Opioids,2013-08-01,5268367,0.36064306074349034
Colorado,08,2013,2013,"Sep., 2013",2013/09,19,Prescription_Opioids,2013-09-01,5268367,0.36064306074349034
Colorado,08,2013,2013,"Oct., 2013",2013/10,18,Prescription_Opioids,2013-10-01,5268367,0.34166184702014873
Colorado,08,2013,2013,"Nov., 2013",2013/11,14,Prescription_Opioids,2013-11-01,5268367,0.26573699212678237
Colorado,08,2013,2013,"Dec., 2013",2013/12,14,Prescription_Opioids,2013-12-01,5268367,0.26573699212678237
Colorado,08,2014,2014,"Jan., 2014",2014/01,13,Heroin,2014-01-01,5355866,0.2427245192467474
Colorado,08,2014,2014,"Feb., 2014",2014/02,11,Heroin,2014-02-01,5355866,0.20538228551647858
Colorado,08,2014,2014,"May, 2014",2014/05,15,Heroin,2014-05-01,5355866,0.2800667529770162
Colorado,08,2014,2014,"Jun., 2014",2014/06,18,Heroin,2014-06-01,5355866,0.33608010357241946
Colorado,08,2014,2014,"Jul., 2014",2014/07,22,Heroin,2014-07-01,5355866,0.41076457103295716
Colorado,08,2014,2014,"Sep., 2014",2014/09,11,Heroin,2014-09-01,5355866,0.20538228551647858
Colorado,08,2014,2014,"Oct., 2014",2014/10,16,Heroin,2014-10-01,5355866,0.29873786984215067
Colorado,08,2014,2014,"Nov., 2014",2014/11,20,Heroin,2014-11-01,5355866,0.3734223373026883
Colorado,08,2014,2014,"Dec., 2014",2014/12,12,Heroin,2014-12-01,5355866,0.22405340238161298
Colorado,08,2014,2014,"Jan., 2014",2014/01,21,Prescription_Opioids,2014-01-01,5355866,0.39209345416782276
Colorado,08,2014,2014,"Feb., 2014",2014/02,21,Prescription_Opioids,2014-02-01,5355866,0.39209345416782276
Colorado,08,2014,2014,"Mar., 2014",2014/03,28,Prescription_Opioids,2014-03-01,5355866,0.5227912722237636
Colorado,08,2014,2014,"Apr., 2014",2014/04,22,Prescription_Opioids,2014-04-01,5355866,0.41076457103295716
Colorado,08,2014,2014,"May, 2014",2014/05,19,Prescription_Opioids,2014-05-01,5355866,0.3547512204375539
Colorado,08,2014,2014,"Jul., 2014",2014/07,27,Prescription_Opioids,2014-07-01,5355866,0.5041201553586292
Colorado,08,2014,2014,"Aug., 2014",2014/08,24,Prescription_Opioids,2014-08-01,5355866,0.44810680476322595
Colorado,08,2014,2014,"Sep., 2014",2014/09,19,Prescription_Opioids,2014-09-01,5355866,0.3547512204375539
Colorado,08,2014,2014,"Oct., 2014",2014/10,14,Prescription_Opioids,2014-10-01,5355866,0.2613956361118818
Colorado,08,2014,2014,"Nov., 2014",2014/11,29,Prescription_Opioids,2014-11-01,5355866,0.541462389088898
Colorado,08,2014,2014,"Dec., 2014",2014/12,26,Prescription_Opioids,2014-12-01,5355866,0.4854490384934948
Colorado,08,2014,2014,"Jan., 2014",2014/01,10,Synthetic_Opioids,2014-01-01,5355866,0.18671116865134416
Colorado,08,2014,2014,"Oct., 2014",2014/10,12,Synthetic_Opioids,2014-10-01,5355866,0.22405340238161298
Colorado,08,2015,2015,"Jan., 2015",2015/01,14,Heroin,2015-01-01,5456574,0.25657124781960255
Colorado,08,2015,2015,"Feb., 2015",2015/02,16,Heroin,2015-02-01,5456574,0.2932242832224029
Colorado,08,2015,2015,"Mar., 2015",2015/03,13,Heroin,2015-03-01,5456574,0.23824473011820238
Colorado,08,2015,2015,"Apr., 2015",2015/04,14,Heroin,2015-04-01,5456574,0.25657124781960255
Colorado,08,2015,2015,"Jul., 2015",2015/07,12,Heroin,2015-07-01,5456574,0.2199182124168022
Colorado,08,2015,2015,"Aug., 2015",2015/08,16,Heroin,2015-08-01,5456574,0.2932242832224029
Colorado,08,2015,2015,"Sep., 2015",2015/09,12,Heroin,2015-09-01,5456574,0.2199182124168022
Colorado,08,2015,2015,"Oct., 2015",2015/10,13,Heroin,2015-10-01,5456574,0.23824473011820238
Colorado,08,2015,2015,"Nov., 2015",2015/11,20,Heroin,2015-11-01,5456574,0.36653035402800366
Colorado,08,2015,2015,"Dec., 2015",2015/12,13,Heroin,2015-12-01,5456574,0.23824473011820238
Colorado,08,2015,2015,"Jan., 2015",2015/01,24,Prescription_Opioids,2015-01-01,5456574,0.4398364248336044
Colorado,08,2015,2015,"Feb., 2015",2015/02,27,Prescription_Opioids,2015-02-01,5456574,0.49481597793780496
Colorado,08,2015,2015,"Mar., 2015",2015/03,20,Prescription_Opioids,2015-03-01,5456574,0.36653035402800366
Colorado,08,2015,2015,"Apr., 2015",2015/04,31,Prescription_Opioids,2015-04-01,5456574,0.5681220487434057
Colorado,08,2015,2015,"May, 2015",2015/05,16,Prescription_Opioids,2015-05-01,5456574,0.2932242832224029
Colorado,08,2015,2015,"Jun., 2015",2015/06,18,Prescription_Opioids,2015-06-01,5456574,0.3298773186252033
Colorado,08,2015,2015,"Jul., 2015",2015/07,19,Prescription_Opioids,2015-07-01,5456574,0.34820383632660346
Colorado,08,2015,2015,"Aug., 2015",2015/08,17,Prescription_Opioids,2015-08-01,5456574,0.3115508009238031
Colorado,08,2015,2015,"Sep., 2015",2015/09,22,Prescription_Opioids,2015-09-01,5456574,0.403183389430804
Colorado,08,2015,2015,"Oct., 2015",2015/10,18,Prescription_Opioids,2015-10-01,5456574,0.3298773186252033
Colorado,08,2015,2015,"Nov., 2015",2015/11,19,Prescription_Opioids,2015-11-01,5456574,0.34820383632660346
Colorado,08,2015,2015,"Dec., 2015",2015/12,28,Prescription_Opioids,2015-12-01,5456574,0.5131424956392051
Colorado,08,2016,2016,"Jan., 2016",2016/01,17,Heroin,2016-01-01,5540545,0.3068290213327389
Colorado,08,2016,2016,"Feb., 2016",2016/02,22,Heroin,2016-02-01,5540545,0.39707285113648566
Colorado,08,2016,2016,"Mar., 2016",2016/03,18,Heroin,2016-03-01,5540545,0.32487778729348826
Colorado,08,2016,2016,"Apr., 2016",2016/04,19,Heroin,2016-04-01,5540545,0.3429265532542376
Colorado,08,2016,2016,"May, 2016",2016/05,16,Heroin,2016-05-01,5540545,0.2887802553719896
Colorado,08,2016,2016,"Jun., 2016",2016/06,19,Heroin,2016-06-01,5540545,0.3429265532542376
Colorado,08,2016,2016,"Jul., 2016",2016/07,22,Heroin,2016-07-01,5540545,0.39707285113648566
Colorado,08,2016,2016,"Aug., 2016",2016/08,24,Heroin,2016-08-01,5540545,0.43317038305798433
Colorado,08,2016,2016,"Sep., 2016",2016/09,19,Heroin,2016-09-01,5540545,0.3429265532542376
Colorado,08,2016,2016,"Oct., 2016",2016/10,16,Heroin,2016-10-01,5540545,0.2887802553719896
Colorado,08,2016,2016,"Nov., 2016",2016/11,17,Heroin,2016-11-01,5540545,0.3068290213327389
Colorado,08,2016,2016,"Dec., 2016",2016/12,25,Heroin,2016-12-01,5540545,0.4512191490187337
Colorado,08,2016,2016,"Jan., 2016",2016/01,17,Prescription_Opioids,2016-01-01,5540545,0.3068290213327389
Colorado,08,2016,2016,"Feb., 2016",2016/02,19,Prescription_Opioids,2016-02-01,5540545,0.3429265532542376
Colorado,08,2016,2016,"Mar., 2016",2016/03,17,Prescription_Opioids,2016-03-01,5540545,0.3068290213327389
Colorado,08,2016,2016,"Apr., 2016",2016/04,15,Prescription_Opioids,2016-04-01,5540545,0.27073148941124026
Colorado,08,2016,2016,"May, 2016",2016/05,19,Prescription_Opioids,2016-05-01,5540545,0.3429265532542376
Colorado,08,2016,2016,"Jun., 2016",2016/06,16,Prescription_Opioids,2016-06-01,5540545,0.2887802553719896
Colorado,08,2016,2016,"Jul., 2016",2016/07,18,Prescription_Opioids,2016-07-01,5540545,0.32487778729348826
Colorado,08,2016,2016,"Aug., 2016",2016/08,18,Prescription_Opioids,2016-08-01,5540545,0.32487778729348826
Colorado,08,2016,2016,"Sep., 2016",2016/09,17,Prescription_Opioids,2016-09-01,5540545,0.3068290213327389
Colorado,08,2016,2016,"Oct., 2016",2016/10,15,Prescription_Opioids,2016-10-01,5540545,0.27073148941124026
Colorado,08,2016,2016,"Nov., 2016",2016/11,22,Prescription_Opioids,2016-11-01,5540545,0.39707285113648566
Colorado,08,2016,2016,"Dec., 2016",2016/12,19,Prescription_Opioids,2016-12-01,5540545,0.3429265532542376
Colorado,08,2016,2016,"Oct., 2016",2016/10,11,Synthetic_Opioids,2016-10-01,5540545,0.19853642556824283
Colorado,08,2017,2017,"Jan., 2017",2017/01,23,Heroin,2017-01-01,5607154,0.4101902676473662
Colorado,08,2017,2017,"Feb., 2017",2017/02,17,Heroin,2017-02-01,5607154,0.3031841108697924
Colorado,08,2017,2017,"Mar., 2017",2017/03,15,Heroin,2017-03-01,5607154,0.2675153919439345
Colorado,08,2017,2017,"Apr., 2017",2017/04,22,Heroin,2017-04-01,5607154,0.3923559081844373
Colorado,08,2017,2017,"May, 2017",2017/05,14,Heroin,2017-05-01,5607154,0.2496810324810055
Colorado,08,2017,2017,"Jun., 2017",2017/06,21,Heroin,2017-06-01,5607154,0.3745215487215083
Colorado,08,2017,2017,"Jul., 2017",2017/07,22,Heroin,2017-07-01,5607154,0.3923559081844373
Colorado,08,2017,2017,"Aug., 2017",2017/08,25,Heroin,2017-08-01,5607154,0.44585898657322415
Colorado,08,2017,2017,"Sep., 2017",2017/09,12,Heroin,2017-09-01,5607154,0.21401231355514758
Colorado,08,2017,2017,"Oct., 2017",2017/10,13,Heroin,2017-10-01,5607154,0.23184667301807654
Colorado,08,2017,2017,"Nov., 2017",2017/11,17,Heroin,2017-11-01,5607154,0.3031841108697924
Colorado,08,2017,2017,"Dec., 2017",2017/12,22,Heroin,2017-12-01,5607154,0.3923559081844373
Colorado,08,2017,2017,"Apr., 2017",2017/04,10,Methadone,2017-04-01,5607154,0.17834359462928964
Colorado,08,2017,2017,"Jun., 2017",2017/06,10,Methadone,2017-06-01,5607154,0.17834359462928964
Colorado,08,2017,2017,"Jan., 2017",2017/01,27,Prescription_Opioids,2017-01-01,5607154,0.481527705499082
Colorado,08,2017,2017,"Feb., 2017",2017/02,20,Prescription_Opioids,2017-02-01,5607154,0.3566871892585793
Colorado,08,2017,2017,"Mar., 2017",2017/03,23,Prescription_Opioids,2017-03-01,5607154,0.4101902676473662
Colorado,08,2017,2017,"Apr., 2017",2017/04,16,Prescription_Opioids,2017-04-01,5607154,0.28534975140686347
Colorado,08,2017,2017,"May, 2017",2017/05,18,Prescription_Opioids,2017-05-01,5607154,0.32101847033272135
Colorado,08,2017,2017,"Jun., 2017",2017/06,18,Prescription_Opioids,2017-06-01,5607154,0.32101847033272135
Colorado,08,2017,2017,"Jul., 2017",2017/07,19,Prescription_Opioids,2017-07-01,5607154,0.33885282979565035
Colorado,08,2017,2017,"Aug., 2017",2017/08,24,Prescription_Opioids,2017-08-01,5607154,0.42802462711029515
Colorado,08,2017,2017,"Sep., 2017",2017/09,23,Prescription_Opioids,2017-09-01,5607154,0.4101902676473662
Colorado,08,2017,2017,"Oct., 2017",2017/10,28,Prescription_Opioids,2017-10-01,5607154,0.499362064962011
Colorado,08,2017,2017,"Nov., 2017",2017/11,27,Prescription_Opioids,2017-11-01,5607154,0.481527705499082
