"Notes","State","State Code","Year","Year Code","Month","Month Code",Deaths,Population,Crude Rate
,"Illinois","17","2010","2010","Oct., 2010","2010/10",10,Not Applicable,Not Applicable
,"Illinois","17","2011","2011","Jun., 2011","2011/06",13,Not Applicable,Not Applicable
,"Illinois","17","2011","2011","Nov., 2011","2011/11",10,Not Applicable,Not Applicable
,"Illinois","17","2012","2012","Jan., 2012","2012/01",11,Not Applicable,Not Applicable
,"Illinois","17","2012","2012","Mar., 2012","2012/03",12,Not Applicable,Not Applicable
,"Illinois","17","2013","2013","Mar., 2013","2013/03",11,Not Applicable,Not Applicable
,"Illinois","17","2013","2013","Jul., 2013","2013/07",11,Not Applicable,Not Applicable
,"Illinois","17","2013","2013","Dec., 2013","2013/12",12,Not Applicable,Not Applicable
,"Illinois","17","2014","2014","Mar., 2014","2014/03",10,Not Applicable,Not Applicable
,"Illinois","17","2014","2014","Jul., 2014","2014/07",11,Not Applicable,Not Applicable
,"Illinois","17","2014","2014","Oct., 2014","2014/10",21,Not Applicable,Not Applicable
,"Illinois","17","2014","2014","Nov., 2014","2014/11",19,Not Applicable,Not Applicable
,"Illinois","17","2014","2014","Dec., 2014","2014/12",14,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Jan., 2015","2015/01",11,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Feb., 2015","2015/02",14,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Mar., 2015","2015/03",19,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Apr., 2015","2015/04",12,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","May, 2015","2015/05",18,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Jun., 2015","2015/06",11,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Jul., 2015","2015/07",14,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Aug., 2015","2015/08",19,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Sep., 2015","2015/09",36,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Oct., 2015","2015/10",57,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Nov., 2015","2015/11",29,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Dec., 2015","2015/12",37,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Jan., 2016","2016/01",45,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Feb., 2016","2016/02",59,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Mar., 2016","2016/03",70,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Apr., 2016","2016/04",98,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","May, 2016","2016/05",90,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Jun., 2016","2016/06",88,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Jul., 2016","2016/07",82,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Aug., 2016","2016/08",53,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Sep., 2016","2016/09",71,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Oct., 2016","2016/10",67,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Nov., 2016","2016/11",77,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Dec., 2016","2016/12",102,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Jan., 2017","2017/01",98,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Feb., 2017","2017/02",95,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Mar., 2017","2017/03",83,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Apr., 2017","2017/04",68,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","May, 2017","2017/05",70,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Jun., 2017","2017/06",76,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Jul., 2017","2017/07",82,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Aug., 2017","2017/08",116,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Sep., 2017","2017/09",166,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Oct., 2017","2017/10",127,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Nov., 2017","2017/11",142,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Dec., 2017","2017/12",118,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Jan., 2018","2018/01",128,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Feb., 2018","2018/02",115,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Mar., 2018","2018/03",137,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Apr., 2018","2018/04",128,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","May, 2018","2018/05",126,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Jun., 2018","2018/06",112,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Jul., 2018","2018/07",157,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Aug., 2018","2018/08",106,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Sep., 2018","2018/09",132,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Oct., 2018","2018/10",150,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Nov., 2018","2018/11",125,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Dec., 2018","2018/12",147,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Jan., 2019","2019/01",103,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Feb., 2019","2019/02",104,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Mar., 2019","2019/03",121,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Apr., 2019","2019/04",120,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","May, 2019","2019/05",171,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Jun., 2019","2019/06",126,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Jul., 2019","2019/07",144,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Aug., 2019","2019/08",161,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Sep., 2019","2019/09",154,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Oct., 2019","2019/10",154,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Nov., 2019","2019/11",164,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Dec., 2019","2019/12",174,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Jan., 2020","2020/01",167,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Feb., 2020","2020/02",182,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Mar., 2020","2020/03",186,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Apr., 2020","2020/04",237,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","May, 2020","2020/05",296,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Jun., 2020","2020/06",220,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Jul., 2020","2020/07",204,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Aug., 2020","2020/08",202,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Sep., 2020","2020/09",200,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Oct., 2020","2020/10",156,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Nov., 2020","2020/11",215,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Dec., 2020","2020/12",199,Not Applicable,Not Applicable
,"Indiana","18","2014","2014","Oct., 2014","2014/10",12,Not Applicable,Not Applicable
,"Indiana","18","2014","2014","Nov., 2014","2014/11",12,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","Jan., 2015","2015/01",10,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","Apr., 2015","2015/04",10,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","Sep., 2015","2015/09",12,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","Oct., 2015","2015/10",17,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","Nov., 2015","2015/11",13,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","Dec., 2015","2015/12",20,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Jan., 2016","2016/01",13,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Feb., 2016","2016/02",12,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Mar., 2016","2016/03",25,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Apr., 2016","2016/04",27,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","May, 2016","2016/05",21,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Jun., 2016","2016/06",24,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Jul., 2016","2016/07",17,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Aug., 2016","2016/08",27,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Sep., 2016","2016/09",26,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Oct., 2016","2016/10",26,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Nov., 2016","2016/11",36,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Dec., 2016","2016/12",50,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Jan., 2017","2017/01",53,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Feb., 2017","2017/02",63,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Mar., 2017","2017/03",53,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Apr., 2017","2017/04",39,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","May, 2017","2017/05",36,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Jun., 2017","2017/06",41,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Jul., 2017","2017/07",55,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Aug., 2017","2017/08",60,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Sep., 2017","2017/09",64,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Oct., 2017","2017/10",68,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Nov., 2017","2017/11",72,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Dec., 2017","2017/12",45,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Jan., 2018","2018/01",60,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Feb., 2018","2018/02",60,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Mar., 2018","2018/03",68,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Apr., 2018","2018/04",67,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","May, 2018","2018/05",45,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Jun., 2018","2018/06",59,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Jul., 2018","2018/07",63,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Aug., 2018","2018/08",57,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Sep., 2018","2018/09",50,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Oct., 2018","2018/10",64,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Nov., 2018","2018/11",60,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Dec., 2018","2018/12",60,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","Jan., 2019","2019/01",42,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","Feb., 2019","2019/02",59,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","Mar., 2019","2019/03",88,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","Apr., 2019","2019/04",64,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","May, 2019","2019/05",66,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","Jun., 2019","2019/06",69,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","Jul., 2019","2019/07",88,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","Aug., 2019","2019/08",82,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","Sep., 2019","2019/09",81,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","Oct., 2019","2019/10",87,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","Nov., 2019","2019/11",88,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","Dec., 2019","2019/12",85,Not Applicable,Not Applicable
,"Indiana","18","2020","2020","Jan., 2020","2020/01",110,Not Applicable,Not Applicable
,"Indiana","18","2020","2020","Feb., 2020","2020/02",100,Not Applicable,Not Applicable
,"Indiana","18","2020","2020","Mar., 2020","2020/03",111,Not Applicable,Not Applicable
,"Indiana","18","2020","2020","Apr., 2020","2020/04",147,Not Applicable,Not Applicable
,"Indiana","18","2020","2020","May, 2020","2020/05",193,Not Applicable,Not Applicable
,"Indiana","18","2020","2020","Jun., 2020","2020/06",151,Not Applicable,Not Applicable
,"Indiana","18","2020","2020","Jul., 2020","2020/07",152,Not Applicable,Not Applicable
,"Indiana","18","2020","2020","Aug., 2020","2020/08",130,Not Applicable,Not Applicable
,"Indiana","18","2020","2020","Sep., 2020","2020/09",138,Not Applicable,Not Applicable
,"Indiana","18","2020","2020","Oct., 2020","2020/10",147,Not Applicable,Not Applicable
,"Indiana","18","2020","2020","Nov., 2020","2020/11",120,Not Applicable,Not Applicable
,"Indiana","18","2020","2020","Dec., 2020","2020/12",148,Not Applicable,Not Applicable
,"Iowa","19","2017","2017","Jan., 2017","2017/01",12,Not Applicable,Not Applicable
,"Iowa","19","2017","2017","Feb., 2017","2017/02",10,Not Applicable,Not Applicable
,"Iowa","19","2017","2017","Nov., 2017","2017/11",11,Not Applicable,Not Applicable
,"Iowa","19","2018","2018","Feb., 2018","2018/02",10,Not Applicable,Not Applicable
,"Iowa","19","2019","2019","Sep., 2019","2019/09",16,Not Applicable,Not Applicable
,"Iowa","19","2019","2019","Oct., 2019","2019/10",11,Not Applicable,Not Applicable
,"Iowa","19","2020","2020","Feb., 2020","2020/02",16,Not Applicable,Not Applicable
,"Iowa","19","2020","2020","Mar., 2020","2020/03",11,Not Applicable,Not Applicable
,"Iowa","19","2020","2020","Apr., 2020","2020/04",14,Not Applicable,Not Applicable
,"Iowa","19","2020","2020","May, 2020","2020/05",21,Not Applicable,Not Applicable
,"Iowa","19","2020","2020","Jun., 2020","2020/06",19,Not Applicable,Not Applicable
,"Iowa","19","2020","2020","Jul., 2020","2020/07",10,Not Applicable,Not Applicable
,"Iowa","19","2020","2020","Sep., 2020","2020/09",17,Not Applicable,Not Applicable
,"Iowa","19","2020","2020","Oct., 2020","2020/10",20,Not Applicable,Not Applicable
,"Iowa","19","2020","2020","Nov., 2020","2020/11",17,Not Applicable,Not Applicable
,"Iowa","19","2020","2020","Dec., 2020","2020/12",11,Not Applicable,Not Applicable
,"Kansas","20","2019","2019","Apr., 2019","2019/04",10,Not Applicable,Not Applicable
,"Kansas","20","2019","2019","Aug., 2019","2019/08",11,Not Applicable,Not Applicable
,"Kansas","20","2020","2020","Jan., 2020","2020/01",12,Not Applicable,Not Applicable
,"Kansas","20","2020","2020","May, 2020","2020/05",15,Not Applicable,Not Applicable
,"Kansas","20","2020","2020","Jun., 2020","2020/06",13,Not Applicable,Not Applicable
,"Kansas","20","2020","2020","Jul., 2020","2020/07",20,Not Applicable,Not Applicable
,"Kansas","20","2020","2020","Aug., 2020","2020/08",10,Not Applicable,Not Applicable
,"Kansas","20","2020","2020","Sep., 2020","2020/09",11,Not Applicable,Not Applicable
,"Kansas","20","2020","2020","Oct., 2020","2020/10",13,Not Applicable,Not Applicable
,"Kansas","20","2020","2020","Nov., 2020","2020/11",14,Not Applicable,Not Applicable
,"Kansas","20","2020","2020","Dec., 2020","2020/12",30,Not Applicable,Not Applicable
,"Kentucky","21","2006","2006","Oct., 2006","2006/10",10,Not Applicable,Not Applicable
,"Kentucky","21","2008","2008","May, 2008","2008/05",11,Not Applicable,Not Applicable
,"Kentucky","21","2009","2009","Mar., 2009","2009/03",10,Not Applicable,Not Applicable
,"Kentucky","21","2011","2011","May, 2011","2011/05",10,Not Applicable,Not Applicable
,"Kentucky","21","2012","2012","Mar., 2012","2012/03",15,Not Applicable,Not Applicable
,"Kentucky","21","2013","2013","Jun., 2013","2013/06",12,Not Applicable,Not Applicable
,"Kentucky","21","2014","2014","Feb., 2014","2014/02",15,Not Applicable,Not Applicable
,"Kentucky","21","2014","2014","Mar., 2014","2014/03",14,Not Applicable,Not Applicable
,"Kentucky","21","2014","2014","Jun., 2014","2014/06",12,Not Applicable,Not Applicable
,"Kentucky","21","2014","2014","Jul., 2014","2014/07",10,Not Applicable,Not Applicable
,"Kentucky","21","2014","2014","Aug., 2014","2014/08",11,Not Applicable,Not Applicable
,"Kentucky","21","2014","2014","Sep., 2014","2014/09",18,Not Applicable,Not Applicable
,"Kentucky","21","2014","2014","Oct., 2014","2014/10",33,Not Applicable,Not Applicable
,"Kentucky","21","2014","2014","Nov., 2014","2014/11",24,Not Applicable,Not Applicable
,"Kentucky","21","2014","2014","Dec., 2014","2014/12",21,Not Applicable,Not Applicable
,"Kentucky","21","2015","2015","Jan., 2015","2015/01",26,Not Applicable,Not Applicable
,"Kentucky","21","2015","2015","Feb., 2015","2015/02",27,Not Applicable,Not Applicable
,"Kentucky","21","2015","2015","Mar., 2015","2015/03",37,Not Applicable,Not Applicable
,"Kentucky","21","2015","2015","Apr., 2015","2015/04",33,Not Applicable,Not Applicable
,"Kentucky","21","2015","2015","May, 2015","2015/05",37,Not Applicable,Not Applicable
,"Kentucky","21","2015","2015","Jun., 2015","2015/06",20,Not Applicable,Not Applicable
,"Kentucky","21","2015","2015","Jul., 2015","2015/07",18,Not Applicable,Not Applicable
,"Kentucky","21","2015","2015","Aug., 2015","2015/08",23,Not Applicable,Not Applicable
,"Kentucky","21","2015","2015","Sep., 2015","2015/09",22,Not Applicable,Not Applicable
,"Kentucky","21","2015","2015","Oct., 2015","2015/10",23,Not Applicable,Not Applicable
,"Kentucky","21","2015","2015","Nov., 2015","2015/11",23,Not Applicable,Not Applicable
,"Kentucky","21","2015","2015","Dec., 2015","2015/12",34,Not Applicable,Not Applicable
,"Kentucky","21","2016","2016","Jan., 2016","2016/01",30,Not Applicable,Not Applicable
,"Kentucky","21","2016","2016","Feb., 2016","2016/02",31,Not Applicable,Not Applicable
,"Kentucky","21","2016","2016","Mar., 2016","2016/03",39,Not Applicable,Not Applicable
,"Kentucky","21","2016","2016","Apr., 2016","2016/04",32,Not Applicable,Not Applicable
,"Kentucky","21","2016","2016","May, 2016","2016/05",56,Not Applicable,Not Applicable
,"Kentucky","21","2016","2016","Jun., 2016","2016/06",48,Not Applicable,Not Applicable
,"Kentucky","21","2016","2016","Jul., 2016","2016/07",17,Not Applicable,Not Applicable
,"Kentucky","21","2016","2016","Aug., 2016","2016/08",53,Not Applicable,Not Applicable
,"Kentucky","21","2016","2016","Sep., 2016","2016/09",33,Not Applicable,Not Applicable
,"Kentucky","21","2016","2016","Oct., 2016","2016/10",36,Not Applicable,Not Applicable
,"Kentucky","21","2016","2016","Nov., 2016","2016/11",25,Not Applicable,Not Applicable
,"Kentucky","21","2016","2016","Dec., 2016","2016/12",65,Not Applicable,Not Applicable
,"Kentucky","21","2017","2017","Jan., 2017","2017/01",77,Not Applicable,Not Applicable
,"Kentucky","21","2017","2017","Feb., 2017","2017/02",68,Not Applicable,Not Applicable
,"Kentucky","21","2017","2017","Mar., 2017","2017/03",79,Not Applicable,Not Applicable
,"Kentucky","21","2017","2017","Apr., 2017","2017/04",70,Not Applicable,Not Applicable
,"Kentucky","21","2017","2017","May, 2017","2017/05",58,Not Applicable,Not Applicable
,"Kentucky","21","2017","2017","Jun., 2017","2017/06",45,Not Applicable,Not Applicable
,"Kentucky","21","2017","2017","Jul., 2017","2017/07",52,Not Applicable,Not Applicable
,"Kentucky","21","2017","2017","Aug., 2017","2017/08",68,Not Applicable,Not Applicable
,"Kentucky","21","2017","2017","Sep., 2017","2017/09",59,Not Applicable,Not Applicable
,"Kentucky","21","2017","2017","Oct., 2017","2017/10",55,Not Applicable,Not Applicable
,"Kentucky","21","2017","2017","Nov., 2017","2017/11",71,Not Applicable,Not Applicable
,"Kentucky","21","2017","2017","Dec., 2017","2017/12",78,Not Applicable,Not Applicable
,"Kentucky","21","2018","2018","Jan., 2018","2018/01",55,Not Applicable,Not Applicable
,"Kentucky","21","2018","2018","Feb., 2018","2018/02",72,Not Applicable,Not Applicable
,"Kentucky","21","2018","2018","Mar., 2018","2018/03",56,Not Applicable,Not Applicable
,"Kentucky","21","2018","2018","Apr., 2018","2018/04",70,Not Applicable,Not Applicable
,"Kentucky","21","2018","2018","May, 2018","2018/05",52,Not Applicable,Not Applicable
,"Kentucky","21","2018","2018","Jun., 2018","2018/06",68,Not Applicable,Not Applicable
,"Kentucky","21","2018","2018","Jul., 2018","2018/07",70,Not Applicable,Not Applicable
,"Kentucky","21","2018","2018","Aug., 2018","2018/08",82,Not Applicable,Not Applicable
,"Kentucky","21","2018","2018","Sep., 2018","2018/09",52,Not Applicable,Not Applicable
,"Kentucky","21","2018","2018","Oct., 2018","2018/10",68,Not Applicable,Not Applicable
,"Kentucky","21","2018","2018","Nov., 2018","2018/11",57,Not Applicable,Not Applicable
,"Kentucky","21","2018","2018","Dec., 2018","2018/12",42,Not Applicable,Not Applicable
,"Kentucky","21","2019","2019","Jan., 2019","2019/01",59,Not Applicable,Not Applicable
,"Kentucky","21","2019","2019","Feb., 2019","2019/02",51,Not Applicable,Not Applicable
,"Kentucky","21","2019","2019","Mar., 2019","2019/03",81,Not Applicable,Not Applicable
,"Kentucky","21","2019","2019","Apr., 2019","2019/04",70,Not Applicable,Not Applicable
,"Kentucky","21","2019","2019","May, 2019","2019/05",55,Not Applicable,Not Applicable
,"Kentucky","21","2019","2019","Jun., 2019","2019/06",70,Not Applicable,Not Applicable
,"Kentucky","21","2019","2019","Jul., 2019","2019/07",69,Not Applicable,Not Applicable
,"Kentucky","21","2019","2019","Aug., 2019","2019/08",60,Not Applicable,Not Applicable
,"Kentucky","21","2019","2019","Sep., 2019","2019/09",59,Not Applicable,Not Applicable
,"Kentucky","21","2019","2019","Oct., 2019","2019/10",84,Not Applicable,Not Applicable
,"Kentucky","21","2019","2019","Nov., 2019","2019/11",77,Not Applicable,Not Applicable
,"Kentucky","21","2019","2019","Dec., 2019","2019/12",90,Not Applicable,Not Applicable
,"Kentucky","21","2020","2020","Jan., 2020","2020/01",74,Not Applicable,Not Applicable
,"Kentucky","21","2020","2020","Feb., 2020","2020/02",96,Not Applicable,Not Applicable
,"Kentucky","21","2020","2020","Mar., 2020","2020/03",107,Not Applicable,Not Applicable
,"Kentucky","21","2020","2020","Apr., 2020","2020/04",118,Not Applicable,Not Applicable
,"Kentucky","21","2020","2020","May, 2020","2020/05",200,Not Applicable,Not Applicable
,"Kentucky","21","2020","2020","Jun., 2020","2020/06",115,Not Applicable,Not Applicable
,"Kentucky","21","2020","2020","Jul., 2020","2020/07",143,Not Applicable,Not Applicable
,"Kentucky","21","2020","2020","Aug., 2020","2020/08",127,Not Applicable,Not Applicable
,"Kentucky","21","2020","2020","Sep., 2020","2020/09",135,Not Applicable,Not Applicable
,"Kentucky","21","2020","2020","Oct., 2020","2020/10",122,Not Applicable,Not Applicable
,"Kentucky","21","2020","2020","Nov., 2020","2020/11",122,Not Applicable,Not Applicable
,"Kentucky","21","2020","2020","Dec., 2020","2020/12",139,Not Applicable,Not Applicable
,"Louisiana","22","2016","2016","Jan., 2016","2016/01",12,Not Applicable,Not Applicable
,"Louisiana","22","2016","2016","Mar., 2016","2016/03",13,Not Applicable,Not Applicable
,"Louisiana","22","2016","2016","Oct., 2016","2016/10",11,Not Applicable,Not Applicable
,"Louisiana","22","2017","2017","Jan., 2017","2017/01",18,Not Applicable,Not Applicable
,"Louisiana","22","2017","2017","Feb., 2017","2017/02",15,Not Applicable,Not Applicable
,"Louisiana","22","2017","2017","Apr., 2017","2017/04",13,Not Applicable,Not Applicable
,"Louisiana","22","2017","2017","Jun., 2017","2017/06",11,Not Applicable,Not Applicable
,"Louisiana","22","2017","2017","Jul., 2017","2017/07",13,Not Applicable,Not Applicable
,"Louisiana","22","2017","2017","Sep., 2017","2017/09",11,Not Applicable,Not Applicable
,"Louisiana","22","2017","2017","Nov., 2017","2017/11",20,Not Applicable,Not Applicable
,"Louisiana","22","2017","2017","Dec., 2017","2017/12",24,Not Applicable,Not Applicable
,"Louisiana","22","2018","2018","Jan., 2018","2018/01",27,Not Applicable,Not Applicable
,"Louisiana","22","2018","2018","Feb., 2018","2018/02",15,Not Applicable,Not Applicable
,"Louisiana","22","2018","2018","Mar., 2018","2018/03",26,Not Applicable,Not Applicable
,"Louisiana","22","2018","2018","Apr., 2018","2018/04",26,Not Applicable,Not Applicable
,"Louisiana","22","2018","2018","May, 2018","2018/05",15,Not Applicable,Not Applicable
,"Louisiana","22","2018","2018","Jun., 2018","2018/06",17,Not Applicable,Not Applicable
,"Louisiana","22","2018","2018","Jul., 2018","2018/07",10,Not Applicable,Not Applicable
,"Louisiana","22","2018","2018","Aug., 2018","2018/08",15,Not Applicable,Not Applicable
,"Louisiana","22","2018","2018","Sep., 2018","2018/09",12,Not Applicable,Not Applicable
,"Louisiana","22","2018","2018","Oct., 2018","2018/10",14,Not Applicable,Not Applicable
,"Louisiana","22","2018","2018","Nov., 2018","2018/11",15,Not Applicable,Not Applicable
,"Louisiana","22","2018","2018","Dec., 2018","2018/12",24,Not Applicable,Not Applicable
,"Louisiana","22","2019","2019","Jan., 2019","2019/01",19,Not Applicable,Not Applicable
,"Louisiana","22","2019","2019","Feb., 2019","2019/02",16,Not Applicable,Not Applicable
,"Louisiana","22","2019","2019","Mar., 2019","2019/03",20,Not Applicable,Not Applicable
,"Louisiana","22","2019","2019","Apr., 2019","2019/04",16,Not Applicable,Not Applicable
,"Louisiana","22","2019","2019","May, 2019","2019/05",22,Not Applicable,Not Applicable
,"Louisiana","22","2019","2019","Jun., 2019","2019/06",21,Not Applicable,Not Applicable
,"Louisiana","22","2019","2019","Jul., 2019","2019/07",21,Not Applicable,Not Applicable
,"Louisiana","22","2019","2019","Aug., 2019","2019/08",32,Not Applicable,Not Applicable
,"Louisiana","22","2019","2019","Sep., 2019","2019/09",30,Not Applicable,Not Applicable
,"Louisiana","22","2019","2019","Oct., 2019","2019/10",45,Not Applicable,Not Applicable
,"Louisiana","22","2019","2019","Nov., 2019","2019/11",45,Not Applicable,Not Applicable
,"Louisiana","22","2019","2019","Dec., 2019","2019/12",37,Not Applicable,Not Applicable
,"Louisiana","22","2020","2020","Jan., 2020","2020/01",40,Not Applicable,Not Applicable
,"Louisiana","22","2020","2020","Feb., 2020","2020/02",32,Not Applicable,Not Applicable
,"Louisiana","22","2020","2020","Mar., 2020","2020/03",45,Not Applicable,Not Applicable
,"Louisiana","22","2020","2020","Apr., 2020","2020/04",60,Not Applicable,Not Applicable
,"Louisiana","22","2020","2020","May, 2020","2020/05",73,Not Applicable,Not Applicable
,"Louisiana","22","2020","2020","Jun., 2020","2020/06",59,Not Applicable,Not Applicable
,"Louisiana","22","2020","2020","Jul., 2020","2020/07",66,Not Applicable,Not Applicable
,"Louisiana","22","2020","2020","Aug., 2020","2020/08",75,Not Applicable,Not Applicable
,"Louisiana","22","2020","2020","Sep., 2020","2020/09",53,Not Applicable,Not Applicable
,"Louisiana","22","2020","2020","Oct., 2020","2020/10",69,Not Applicable,Not Applicable
,"Louisiana","22","2020","2020","Nov., 2020","2020/11",57,Not Applicable,Not Applicable
,"Louisiana","22","2020","2020","Dec., 2020","2020/12",76,Not Applicable,Not Applicable
,"Maine","23","2014","2014","Jun., 2014","2014/06",10,Not Applicable,Not Applicable
