"Notes","State","State Code","Year","Year Code","Month","Month Code",Deaths,Population,Crude Rate
,"Florida","12","2019","2019","Sep., 2019","2019/09",78,Not Applicable,Not Applicable
,"Florida","12","2019","2019","Oct., 2019","2019/10",64,Not Applicable,Not Applicable
,"Florida","12","2019","2019","Nov., 2019","2019/11",62,Not Applicable,Not Applicable
,"Florida","12","2019","2019","Dec., 2019","2019/12",49,Not Applicable,Not Applicable
,"Florida","12","2020","2020","Jan., 2020","2020/01",55,Not Applicable,Not Applicable
,"Florida","12","2020","2020","Feb., 2020","2020/02",49,Not Applicable,Not Applicable
,"Florida","12","2020","2020","Mar., 2020","2020/03",74,Not Applicable,Not Applicable
,"Florida","12","2020","2020","Apr., 2020","2020/04",65,Not Applicable,Not Applicable
,"Florida","12","2020","2020","May, 2020","2020/05",74,Not Applicable,Not Applicable
,"Florida","12","2020","2020","Jun., 2020","2020/06",54,Not Applicable,Not Applicable
,"Florida","12","2020","2020","Jul., 2020","2020/07",58,Not Applicable,Not Applicable
,"Florida","12","2020","2020","Aug., 2020","2020/08",55,Not Applicable,Not Applicable
,"Florida","12","2020","2020","Sep., 2020","2020/09",35,Not Applicable,Not Applicable
,"Florida","12","2020","2020","Oct., 2020","2020/10",42,Not Applicable,Not Applicable
,"Florida","12","2020","2020","Nov., 2020","2020/11",42,Not Applicable,Not Applicable
,"Florida","12","2020","2020","Dec., 2020","2020/12",36,Not Applicable,Not Applicable
,"Georgia","13","2014","2014","Mar., 2014","2014/03",14,Not Applicable,Not Applicable
,"Georgia","13","2014","2014","Apr., 2014","2014/04",10,Not Applicable,Not Applicable
,"Georgia","13","2014","2014","May, 2014","2014/05",12,Not Applicable,Not Applicable
,"Georgia","13","2014","2014","Jul., 2014","2014/07",10,Not Applicable,Not Applicable
,"Georgia","13","2014","2014","Aug., 2014","2014/08",12,Not Applicable,Not Applicable
,"Georgia","13","2014","2014","Sep., 2014","2014/09",17,Not Applicable,Not Applicable
,"Georgia","13","2014","2014","Oct., 2014","2014/10",17,Not Applicable,Not Applicable
,"Georgia","13","2014","2014","Nov., 2014","2014/11",21,Not Applicable,Not Applicable
,"Georgia","13","2014","2014","Dec., 2014","2014/12",20,Not Applicable,Not Applicable
,"Georgia","13","2015","2015","Jan., 2015","2015/01",22,Not Applicable,Not Applicable
,"Georgia","13","2015","2015","Feb., 2015","2015/02",19,Not Applicable,Not Applicable
,"Georgia","13","2015","2015","Mar., 2015","2015/03",19,Not Applicable,Not Applicable
,"Georgia","13","2015","2015","Apr., 2015","2015/04",22,Not Applicable,Not Applicable
,"Georgia","13","2015","2015","May, 2015","2015/05",17,Not Applicable,Not Applicable
,"Georgia","13","2015","2015","Jun., 2015","2015/06",21,Not Applicable,Not Applicable
,"Georgia","13","2015","2015","Jul., 2015","2015/07",19,Not Applicable,Not Applicable
,"Georgia","13","2015","2015","Aug., 2015","2015/08",19,Not Applicable,Not Applicable
,"Georgia","13","2015","2015","Sep., 2015","2015/09",15,Not Applicable,Not Applicable
,"Georgia","13","2015","2015","Oct., 2015","2015/10",20,Not Applicable,Not Applicable
,"Georgia","13","2015","2015","Nov., 2015","2015/11",19,Not Applicable,Not Applicable
,"Georgia","13","2015","2015","Dec., 2015","2015/12",10,Not Applicable,Not Applicable
,"Georgia","13","2016","2016","Jan., 2016","2016/01",13,Not Applicable,Not Applicable
,"Georgia","13","2016","2016","Feb., 2016","2016/02",14,Not Applicable,Not Applicable
,"Georgia","13","2016","2016","Mar., 2016","2016/03",16,Not Applicable,Not Applicable
,"Georgia","13","2016","2016","Apr., 2016","2016/04",15,Not Applicable,Not Applicable
,"Georgia","13","2016","2016","May, 2016","2016/05",18,Not Applicable,Not Applicable
,"Georgia","13","2016","2016","Jun., 2016","2016/06",25,Not Applicable,Not Applicable
,"Georgia","13","2016","2016","Jul., 2016","2016/07",16,Not Applicable,Not Applicable
,"Georgia","13","2016","2016","Aug., 2016","2016/08",23,Not Applicable,Not Applicable
,"Georgia","13","2016","2016","Sep., 2016","2016/09",12,Not Applicable,Not Applicable
,"Georgia","13","2016","2016","Oct., 2016","2016/10",26,Not Applicable,Not Applicable
,"Georgia","13","2016","2016","Nov., 2016","2016/11",28,Not Applicable,Not Applicable
,"Georgia","13","2016","2016","Dec., 2016","2016/12",20,Not Applicable,Not Applicable
,"Georgia","13","2017","2017","Jan., 2017","2017/01",15,Not Applicable,Not Applicable
,"Georgia","13","2017","2017","Feb., 2017","2017/02",20,Not Applicable,Not Applicable
,"Georgia","13","2017","2017","Mar., 2017","2017/03",20,Not Applicable,Not Applicable
,"Georgia","13","2017","2017","Apr., 2017","2017/04",35,Not Applicable,Not Applicable
,"Georgia","13","2017","2017","May, 2017","2017/05",16,Not Applicable,Not Applicable
,"Georgia","13","2017","2017","Jun., 2017","2017/06",28,Not Applicable,Not Applicable
,"Georgia","13","2017","2017","Jul., 2017","2017/07",16,Not Applicable,Not Applicable
,"Georgia","13","2017","2017","Aug., 2017","2017/08",20,Not Applicable,Not Applicable
,"Georgia","13","2017","2017","Sep., 2017","2017/09",13,Not Applicable,Not Applicable
,"Georgia","13","2017","2017","Oct., 2017","2017/10",27,Not Applicable,Not Applicable
,"Georgia","13","2017","2017","Nov., 2017","2017/11",26,Not Applicable,Not Applicable
,"Georgia","13","2017","2017","Dec., 2017","2017/12",27,Not Applicable,Not Applicable
,"Georgia","13","2018","2018","Jan., 2018","2018/01",22,Not Applicable,Not Applicable
,"Georgia","13","2018","2018","Feb., 2018","2018/02",22,Not Applicable,Not Applicable
,"Georgia","13","2018","2018","Mar., 2018","2018/03",25,Not Applicable,Not Applicable
,"Georgia","13","2018","2018","Apr., 2018","2018/04",18,Not Applicable,Not Applicable
,"Georgia","13","2018","2018","May, 2018","2018/05",18,Not Applicable,Not Applicable
,"Georgia","13","2018","2018","Jun., 2018","2018/06",17,Not Applicable,Not Applicable
,"Georgia","13","2018","2018","Jul., 2018","2018/07",32,Not Applicable,Not Applicable
,"Georgia","13","2018","2018","Aug., 2018","2018/08",30,Not Applicable,Not Applicable
,"Georgia","13","2018","2018","Sep., 2018","2018/09",31,Not Applicable,Not Applicable
,"Georgia","13","2018","2018","Oct., 2018","2018/10",26,Not Applicable,Not Applicable
,"Georgia","13","2018","2018","Nov., 2018","2018/11",24,Not Applicable,Not Applicable
,"Georgia","13","2018","2018","Dec., 2018","2018/12",34,Not Applicable,Not Applicable
,"Georgia","13","2019","2019","Jan., 2019","2019/01",11,Not Applicable,Not Applicable
,"Georgia","13","2019","2019","Feb., 2019","2019/02",29,Not Applicable,Not Applicable
,"Georgia","13","2019","2019","Mar., 2019","2019/03",27,Not Applicable,Not Applicable
,"Georgia","13","2019","2019","Apr., 2019","2019/04",30,Not Applicable,Not Applicable
,"Georgia","13","2019","2019","May, 2019","2019/05",33,Not Applicable,Not Applicable
,"Georgia","13","2019","2019","Jun., 2019","2019/06",17,Not Applicable,Not Applicable
,"Georgia","13","2019","2019","Jul., 2019","2019/07",20,Not Applicable,Not Applicable
,"Georgia","13","2019","2019","Aug., 2019","2019/08",32,Not Applicable,Not Applicable
,"Georgia","13","2019","2019","Sep., 2019","2019/09",23,Not Applicable,Not Applicable
,"Georgia","13","2019","2019","Oct., 2019","2019/10",26,Not Applicable,Not Applicable
,"Georgia","13","2019","2019","Nov., 2019","2019/11",28,Not Applicable,Not Applicable
,"Georgia","13","2019","2019","Dec., 2019","2019/12",22,Not Applicable,Not Applicable
,"Georgia","13","2020","2020","Jan., 2020","2020/01",20,Not Applicable,Not Applicable
,"Georgia","13","2020","2020","Feb., 2020","2020/02",33,Not Applicable,Not Applicable
,"Georgia","13","2020","2020","Mar., 2020","2020/03",28,Not Applicable,Not Applicable
,"Georgia","13","2020","2020","Apr., 2020","2020/04",52,Not Applicable,Not Applicable
,"Georgia","13","2020","2020","May, 2020","2020/05",35,Not Applicable,Not Applicable
,"Georgia","13","2020","2020","Jun., 2020","2020/06",38,Not Applicable,Not Applicable
,"Georgia","13","2020","2020","Jul., 2020","2020/07",39,Not Applicable,Not Applicable
,"Georgia","13","2020","2020","Aug., 2020","2020/08",38,Not Applicable,Not Applicable
,"Georgia","13","2020","2020","Sep., 2020","2020/09",31,Not Applicable,Not Applicable
,"Georgia","13","2020","2020","Oct., 2020","2020/10",24,Not Applicable,Not Applicable
,"Georgia","13","2020","2020","Nov., 2020","2020/11",26,Not Applicable,Not Applicable
,"Georgia","13","2020","2020","Dec., 2020","2020/12",31,Not Applicable,Not Applicable
,"Illinois","17","2006","2006","Oct., 2006","2006/10",10,Not Applicable,Not Applicable
,"Illinois","17","2007","2007","Dec., 2007","2007/12",14,Not Applicable,Not Applicable
,"Illinois","17","2008","2008","Jun., 2008","2008/06",10,Not Applicable,Not Applicable
,"Illinois","17","2008","2008","Jul., 2008","2008/07",14,Not Applicable,Not Applicable
,"Illinois","17","2008","2008","Nov., 2008","2008/11",12,Not Applicable,Not Applicable
,"Illinois","17","2008","2008","Dec., 2008","2008/12",10,Not Applicable,Not Applicable
,"Illinois","17","2009","2009","May, 2009","2009/05",10,Not Applicable,Not Applicable
,"Illinois","17","2009","2009","Jun., 2009","2009/06",15,Not Applicable,Not Applicable
,"Illinois","17","2009","2009","Jul., 2009","2009/07",16,Not Applicable,Not Applicable
,"Illinois","17","2009","2009","Aug., 2009","2009/08",12,Not Applicable,Not Applicable
,"Illinois","17","2009","2009","Oct., 2009","2009/10",12,Not Applicable,Not Applicable
,"Illinois","17","2010","2010","Jan., 2010","2010/01",11,Not Applicable,Not Applicable
,"Illinois","17","2010","2010","Apr., 2010","2010/04",16,Not Applicable,Not Applicable
,"Illinois","17","2010","2010","May, 2010","2010/05",16,Not Applicable,Not Applicable
,"Illinois","17","2010","2010","Jun., 2010","2010/06",14,Not Applicable,Not Applicable
,"Illinois","17","2010","2010","Jul., 2010","2010/07",10,Not Applicable,Not Applicable
,"Illinois","17","2010","2010","Sep., 2010","2010/09",10,Not Applicable,Not Applicable
,"Illinois","17","2010","2010","Oct., 2010","2010/10",18,Not Applicable,Not Applicable
,"Illinois","17","2010","2010","Dec., 2010","2010/12",21,Not Applicable,Not Applicable
,"Illinois","17","2011","2011","Feb., 2011","2011/02",13,Not Applicable,Not Applicable
,"Illinois","17","2011","2011","Mar., 2011","2011/03",12,Not Applicable,Not Applicable
,"Illinois","17","2011","2011","Apr., 2011","2011/04",13,Not Applicable,Not Applicable
,"Illinois","17","2011","2011","May, 2011","2011/05",11,Not Applicable,Not Applicable
,"Illinois","17","2011","2011","Jun., 2011","2011/06",10,Not Applicable,Not Applicable
,"Illinois","17","2011","2011","Jul., 2011","2011/07",20,Not Applicable,Not Applicable
,"Illinois","17","2011","2011","Aug., 2011","2011/08",19,Not Applicable,Not Applicable
,"Illinois","17","2011","2011","Sep., 2011","2011/09",14,Not Applicable,Not Applicable
,"Illinois","17","2011","2011","Oct., 2011","2011/10",11,Not Applicable,Not Applicable
,"Illinois","17","2011","2011","Nov., 2011","2011/11",18,Not Applicable,Not Applicable
,"Illinois","17","2011","2011","Dec., 2011","2011/12",16,Not Applicable,Not Applicable
,"Illinois","17","2012","2012","Jan., 2012","2012/01",19,Not Applicable,Not Applicable
,"Illinois","17","2012","2012","Feb., 2012","2012/02",17,Not Applicable,Not Applicable
,"Illinois","17","2012","2012","Mar., 2012","2012/03",20,Not Applicable,Not Applicable
,"Illinois","17","2012","2012","Apr., 2012","2012/04",15,Not Applicable,Not Applicable
,"Illinois","17","2012","2012","May, 2012","2012/05",22,Not Applicable,Not Applicable
,"Illinois","17","2012","2012","Jun., 2012","2012/06",18,Not Applicable,Not Applicable
,"Illinois","17","2012","2012","Jul., 2012","2012/07",24,Not Applicable,Not Applicable
,"Illinois","17","2012","2012","Aug., 2012","2012/08",35,Not Applicable,Not Applicable
,"Illinois","17","2012","2012","Sep., 2012","2012/09",20,Not Applicable,Not Applicable
,"Illinois","17","2012","2012","Oct., 2012","2012/10",18,Not Applicable,Not Applicable
,"Illinois","17","2012","2012","Nov., 2012","2012/11",28,Not Applicable,Not Applicable
,"Illinois","17","2012","2012","Dec., 2012","2012/12",26,Not Applicable,Not Applicable
,"Illinois","17","2013","2013","Jan., 2013","2013/01",36,Not Applicable,Not Applicable
,"Illinois","17","2013","2013","Feb., 2013","2013/02",55,Not Applicable,Not Applicable
,"Illinois","17","2013","2013","Mar., 2013","2013/03",51,Not Applicable,Not Applicable
,"Illinois","17","2013","2013","Apr., 2013","2013/04",50,Not Applicable,Not Applicable
,"Illinois","17","2013","2013","May, 2013","2013/05",42,Not Applicable,Not Applicable
,"Illinois","17","2013","2013","Jun., 2013","2013/06",47,Not Applicable,Not Applicable
,"Illinois","17","2013","2013","Jul., 2013","2013/07",61,Not Applicable,Not Applicable
,"Illinois","17","2013","2013","Aug., 2013","2013/08",54,Not Applicable,Not Applicable
,"Illinois","17","2013","2013","Sep., 2013","2013/09",44,Not Applicable,Not Applicable
,"Illinois","17","2013","2013","Oct., 2013","2013/10",46,Not Applicable,Not Applicable
,"Illinois","17","2013","2013","Nov., 2013","2013/11",45,Not Applicable,Not Applicable
,"Illinois","17","2013","2013","Dec., 2013","2013/12",45,Not Applicable,Not Applicable
,"Illinois","17","2014","2014","Jan., 2014","2014/01",54,Not Applicable,Not Applicable
,"Illinois","17","2014","2014","Feb., 2014","2014/02",40,Not Applicable,Not Applicable
,"Illinois","17","2014","2014","Mar., 2014","2014/03",49,Not Applicable,Not Applicable
,"Illinois","17","2014","2014","Apr., 2014","2014/04",47,Not Applicable,Not Applicable
,"Illinois","17","2014","2014","May, 2014","2014/05",51,Not Applicable,Not Applicable
,"Illinois","17","2014","2014","Jun., 2014","2014/06",55,Not Applicable,Not Applicable
,"Illinois","17","2014","2014","Jul., 2014","2014/07",76,Not Applicable,Not Applicable
,"Illinois","17","2014","2014","Aug., 2014","2014/08",56,Not Applicable,Not Applicable
,"Illinois","17","2014","2014","Sep., 2014","2014/09",76,Not Applicable,Not Applicable
,"Illinois","17","2014","2014","Oct., 2014","2014/10",74,Not Applicable,Not Applicable
,"Illinois","17","2014","2014","Nov., 2014","2014/11",62,Not Applicable,Not Applicable
,"Illinois","17","2014","2014","Dec., 2014","2014/12",62,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Jan., 2015","2015/01",51,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Feb., 2015","2015/02",64,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Mar., 2015","2015/03",76,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Apr., 2015","2015/04",70,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","May, 2015","2015/05",69,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Jun., 2015","2015/06",61,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Jul., 2015","2015/07",65,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Aug., 2015","2015/08",68,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Sep., 2015","2015/09",81,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Oct., 2015","2015/10",77,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Nov., 2015","2015/11",82,Not Applicable,Not Applicable
,"Illinois","17","2015","2015","Dec., 2015","2015/12",71,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Jan., 2016","2016/01",66,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Feb., 2016","2016/02",79,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Mar., 2016","2016/03",82,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Apr., 2016","2016/04",100,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","May, 2016","2016/05",84,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Jun., 2016","2016/06",88,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Jul., 2016","2016/07",83,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Aug., 2016","2016/08",84,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Sep., 2016","2016/09",87,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Oct., 2016","2016/10",72,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Nov., 2016","2016/11",86,Not Applicable,Not Applicable
,"Illinois","17","2016","2016","Dec., 2016","2016/12",117,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Jan., 2017","2017/01",122,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Feb., 2017","2017/02",114,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Mar., 2017","2017/03",94,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Apr., 2017","2017/04",79,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","May, 2017","2017/05",92,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Jun., 2017","2017/06",89,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Jul., 2017","2017/07",79,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Aug., 2017","2017/08",88,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Sep., 2017","2017/09",112,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Oct., 2017","2017/10",107,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Nov., 2017","2017/11",113,Not Applicable,Not Applicable
,"Illinois","17","2017","2017","Dec., 2017","2017/12",91,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Jan., 2018","2018/01",88,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Feb., 2018","2018/02",85,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Mar., 2018","2018/03",88,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Apr., 2018","2018/04",86,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","May, 2018","2018/05",84,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Jun., 2018","2018/06",77,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Jul., 2018","2018/07",103,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Aug., 2018","2018/08",77,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Sep., 2018","2018/09",86,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Oct., 2018","2018/10",102,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Nov., 2018","2018/11",75,Not Applicable,Not Applicable
,"Illinois","17","2018","2018","Dec., 2018","2018/12",94,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Jan., 2019","2019/01",72,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Feb., 2019","2019/02",58,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Mar., 2019","2019/03",77,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Apr., 2019","2019/04",71,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","May, 2019","2019/05",96,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Jun., 2019","2019/06",75,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Jul., 2019","2019/07",74,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Aug., 2019","2019/08",92,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Sep., 2019","2019/09",88,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Oct., 2019","2019/10",78,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Nov., 2019","2019/11",84,Not Applicable,Not Applicable
,"Illinois","17","2019","2019","Dec., 2019","2019/12",103,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Jan., 2020","2020/01",103,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Feb., 2020","2020/02",87,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Mar., 2020","2020/03",94,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Apr., 2020","2020/04",109,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","May, 2020","2020/05",154,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Jun., 2020","2020/06",93,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Jul., 2020","2020/07",73,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Aug., 2020","2020/08",70,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Sep., 2020","2020/09",63,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Oct., 2020","2020/10",57,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Nov., 2020","2020/11",75,Not Applicable,Not Applicable
,"Illinois","17","2020","2020","Dec., 2020","2020/12",69,Not Applicable,Not Applicable
,"Indiana","18","2009","2009","Jan., 2009","2009/01",11,Not Applicable,Not Applicable
,"Indiana","18","2012","2012","Jun., 2012","2012/06",10,Not Applicable,Not Applicable
,"Indiana","18","2012","2012","Jul., 2012","2012/07",11,Not Applicable,Not Applicable
,"Indiana","18","2012","2012","Aug., 2012","2012/08",23,Not Applicable,Not Applicable
,"Indiana","18","2012","2012","Nov., 2012","2012/11",13,Not Applicable,Not Applicable
,"Indiana","18","2012","2012","Dec., 2012","2012/12",10,Not Applicable,Not Applicable
,"Indiana","18","2013","2013","Jan., 2013","2013/01",13,Not Applicable,Not Applicable
,"Indiana","18","2013","2013","Feb., 2013","2013/02",11,Not Applicable,Not Applicable
,"Indiana","18","2013","2013","Mar., 2013","2013/03",17,Not Applicable,Not Applicable
,"Indiana","18","2013","2013","Apr., 2013","2013/04",11,Not Applicable,Not Applicable
,"Indiana","18","2013","2013","May, 2013","2013/05",16,Not Applicable,Not Applicable
,"Indiana","18","2013","2013","Jun., 2013","2013/06",12,Not Applicable,Not Applicable
,"Indiana","18","2013","2013","Jul., 2013","2013/07",12,Not Applicable,Not Applicable
,"Indiana","18","2013","2013","Aug., 2013","2013/08",17,Not Applicable,Not Applicable
,"Indiana","18","2013","2013","Sep., 2013","2013/09",17,Not Applicable,Not Applicable
,"Indiana","18","2013","2013","Oct., 2013","2013/10",13,Not Applicable,Not Applicable
,"Indiana","18","2013","2013","Nov., 2013","2013/11",16,Not Applicable,Not Applicable
,"Indiana","18","2014","2014","Jan., 2014","2014/01",11,Not Applicable,Not Applicable
,"Indiana","18","2014","2014","Feb., 2014","2014/02",12,Not Applicable,Not Applicable
,"Indiana","18","2014","2014","Mar., 2014","2014/03",13,Not Applicable,Not Applicable
,"Indiana","18","2014","2014","May, 2014","2014/05",15,Not Applicable,Not Applicable
,"Indiana","18","2014","2014","Jun., 2014","2014/06",17,Not Applicable,Not Applicable
,"Indiana","18","2014","2014","Jul., 2014","2014/07",13,Not Applicable,Not Applicable
,"Indiana","18","2014","2014","Aug., 2014","2014/08",20,Not Applicable,Not Applicable
,"Indiana","18","2014","2014","Sep., 2014","2014/09",21,Not Applicable,Not Applicable
,"Indiana","18","2014","2014","Oct., 2014","2014/10",15,Not Applicable,Not Applicable
,"Indiana","18","2014","2014","Nov., 2014","2014/11",12,Not Applicable,Not Applicable
,"Indiana","18","2014","2014","Dec., 2014","2014/12",16,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","Jan., 2015","2015/01",15,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","Feb., 2015","2015/02",15,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","Mar., 2015","2015/03",23,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","Apr., 2015","2015/04",22,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","May, 2015","2015/05",16,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","Jun., 2015","2015/06",18,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","Jul., 2015","2015/07",11,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","Aug., 2015","2015/08",24,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","Sep., 2015","2015/09",26,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","Oct., 2015","2015/10",32,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","Nov., 2015","2015/11",19,Not Applicable,Not Applicable
,"Indiana","18","2015","2015","Dec., 2015","2015/12",18,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Jan., 2016","2016/01",25,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Feb., 2016","2016/02",21,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Mar., 2016","2016/03",14,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Apr., 2016","2016/04",22,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","May, 2016","2016/05",26,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Jun., 2016","2016/06",25,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Jul., 2016","2016/07",19,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Aug., 2016","2016/08",33,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Sep., 2016","2016/09",27,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Oct., 2016","2016/10",26,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Nov., 2016","2016/11",26,Not Applicable,Not Applicable
,"Indiana","18","2016","2016","Dec., 2016","2016/12",31,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Jan., 2017","2017/01",31,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Feb., 2017","2017/02",38,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Mar., 2017","2017/03",38,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Apr., 2017","2017/04",17,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","May, 2017","2017/05",18,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Jun., 2017","2017/06",23,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Jul., 2017","2017/07",20,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Aug., 2017","2017/08",31,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Sep., 2017","2017/09",33,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Oct., 2017","2017/10",32,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Nov., 2017","2017/11",31,Not Applicable,Not Applicable
,"Indiana","18","2017","2017","Dec., 2017","2017/12",14,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Jan., 2018","2018/01",24,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Feb., 2018","2018/02",24,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Mar., 2018","2018/03",28,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Apr., 2018","2018/04",29,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","May, 2018","2018/05",32,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Jun., 2018","2018/06",30,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Jul., 2018","2018/07",29,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Aug., 2018","2018/08",24,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Sep., 2018","2018/09",20,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Oct., 2018","2018/10",34,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Nov., 2018","2018/11",19,Not Applicable,Not Applicable
,"Indiana","18","2018","2018","Dec., 2018","2018/12",17,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","Jan., 2019","2019/01",26,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","Feb., 2019","2019/02",22,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","Mar., 2019","2019/03",37,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","Apr., 2019","2019/04",36,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","May, 2019","2019/05",24,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","Jun., 2019","2019/06",17,Not Applicable,Not Applicable
,"Indiana","18","2019","2019","Jul., 2019","2019/07",27,Not Applicable,Not Applicable
